SMILES,UV_RT-s,Method
BrC1=CC(C2=CSC(C3=NC=CC=N3)=N2)=CC=C1,82.2,AM-III
ClC1=CC=C(C(Cl)=C1)C2=CSC(C3=CC=C(C=C3)O)=N2,99.0,AM-III
CCOC(C(S1)=NC(C2=CC=C(C=C2)O)=C1C)=O,73.2,AM-III
FC(F)(F)C1=CC=CC=C1C2=CSC(C3=CC=C(C=C3)O)=N2,86.4,AM-III
OC1=CC=C(C=C1O)C2=CSC(C3CCOCC3)=N2,61.8,AM-III
COC1=CC=CC(C2=CSC(CC3=CC=CC=C3)=N2)=N1,95.4,AM-III
OC1=CC=C(C=C1O)C2=CSC(N3N=C(CC3C4=CC(OC)=C(C(OC)=C4)OC)C5=CC=CC=C5)=N2,87.6,AM-III
CC1=C(N=C(S1)C2=CC=CC=C2)C3=CC=CS3,103.8,AM-III
FC(OC1=CC=CC=C1C2=CSC(C3=CC=CC=C3C)=N2)F,104.4,AM-III
COC1=CC(C2=CSC(C3=CC=C(C=C3)O)=N2)=CC=C1,84.0,AM-III
CCOC(C1=NC(C2=CC=CS2)=CS1)=O,80.4,AM-III
BrC1=CC(C2=CSC(C3=CC=C(C=C3)O)=N2)=CC=C1,93.0,AM-III
COC1=CC=C(C=C1C2=CSC(C3=CSC=N3)=N2)Cl,95.4,AM-III
CC(C)C(S1)=NC2=C1CCC3=C2C=CC=C3,98.4,AM-III
FC1=CC=C(C=C1)C2=CSC(N3N=C(CC3C4=CC(OC)=C(C(OC)=C4)OC)C5=CC=CC=C5)=N2,103.2,AM-III
COC1=CC=C(C(F)=C1)C2=CSC(C3=CC=C(C=C3)O)=N2,88.2,AM-III
FC1=CC(Cl)=CC=C1C2=CSC(CC)=N2,102.0,AM-III
FC(F)(F)C(C=C1)=CC=C1C2=CSC(C3=NC=CC=C3)=N2,99.6,AM-III
COC1=CC(C2=CSC(C3=CC=CC(C)=C3)=N2)=CC=C1,104.4,AM-III
FC1=CC=C(C=C1)C2=CSC(C3=CC=NN3)=N2,75.6,AM-III
CC1=NOC(C2=CSC(N3CCOCC3)=N2)=C1,67.2,AM-III
FC1=C(C(F)=CC=C1)C2=CSC(CC3=CC=C(Cl)C=C3)=N2,94.8,AM-III
CCOC(C1=NC(C2=CC=C(Cl)C=C2F)=CS1)=O,93.6,AM-III
CC(C)C1=NC(C(C(OC)=C2)=CC=C2OC)=CS1,94.8,AM-III
O=C(NC1=CC=C(C=C1)C2=CSC(C3=CC=CC=C3)=N2)OCC4=CC=CC=C4,100.8,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(N3CCOCC3)=N2,84.6,AM-III
FC1=CC=CC=C1C2=CSC(C3CCNCC3)=N2,57.6,AM-III
FC1=C(C(Cl)=CC=C1)C2=CSC(C3=CC=CC=C3F)=N2,98.4,AM-III
FC1=CC=C(C=C1)C2=CSC(N3N=C(C=C3C)C)=N2,97.8,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=CC=CC=C3)=N2,85.8,AM-III
COC1=C(C(Cl)=CC=C1)C2=CSC(C3=NC=C(C=C3)N)=N2,74.4,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(C(C)(C)C)=N2,101.4,AM-III
ClC1=CC(C2=CSC(C3=CC(CC)=NC=C3)=N2)=CC=C1,87.6,AM-III
FC(F)(F)C1=CC(C2=CSC(C3=CC=CC(N)=C3)=N2)=CC=C1Cl,97.8,AM-III
O=C(NC1=CC=C(C=C1)C2=CSC(C3=CC=CC(N)=C3)=N2)OCC4=CC=CC=C4,88.2,AM-III
CCOC(C1=NC(C2=CC=C(C=C2)OCC3=CC=CC=C3)=CS1)=O,94.2,AM-III
CCOC(C1=NC(C(C=C2O)=CC=C2O)=CS1)=O,64.2,AM-III
CSC1=CC=C(C=C1)C2=CSC(C3=CC=CC(N)=C3)=N2,89.4,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=NC=C(C=C3)N)=N2,61.2,AM-III
COC1=CC=C(C(F)=C1)C2=CSC(C3=NC=C(C=C3)N)=N2,81.6,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=NC=CC=N3)=N2,61.2,AM-III
FC(F)(F)C(C=C1)=CC=C1C2=CSC(C3=CC=CC=C3)=N2,95.4,AM-III
ClC(C=C1)=CC=C1CC2=NC(C3=CC=C(C=C3)OCC4=CC=CC=C4)=CS2,90.6,AM-III
CC(C=C1)=CC=C1C2=CSC(CC3=CC=CC=C3)=N2,95.4,AM-III
FC1=CC(C2=CSC(C(C)(C)C)=N2)=CC=C1,105.0,AM-III
O=S(C1=CC=C(C=C1)C2=CSC(C3=CC=C(C=C3)F)=N2)(C)=O,86.4,AM-III
CCOC(C1=NC(C(C=C2)=CC=C2F)=CS1)=O,83.4,AM-III
COC1=CC=C(C=C1)C2=CSC(CC3=CC=C(Cl)C=C3)=N2,97.2,AM-III
CC(C)C1=NC(C(C(F)=CC=C2)=C2F)=CS1,87.6,AM-III
FC(F)(F)C1=CC(C(F)(F)F)=CC(C2=CSC(C3=CC=CC=C3)=N2)=C1,97.2,AM-III
FC1=CC(C2=CSC(C3=NC=CC=N3)=N2)=CC=C1,75.0,AM-III
CC1=CC=C(C(C)=C1)C2=CSC(N3CCOCC3)=N2,90.0,AM-III
CN1N=CC(C2=CSC(C3=CC(CC)=NC=C3)=N2)=C1,51.0,AM-III
COC1=C(C(Cl)=CC=C1)C2=CSC(N3CCOCC3)=N2,76.2,AM-III
CCOC(C1=NC(C2=NC=CS2)=CS1)=O,69.6,AM-III
[O-][N+](C1=CC(C2=CSC(C3CCCC3)=N2)=CC=C1)=O,102.0,AM-III
CCOC(C1=NC(C2=C3C=CC(O)=NC3=C(C=C2)OCC4=CC=CC=C4)=CS1)=O,79.2,AM-III
CC(C)C1=NC(C2=CC=CC(Br)=C2)=CS1,108.0,AM-III
FC(F)(F)C1=CC=CC=C1C2=CSC(C3=CC=CC=C3)=N2,99.6,AM-III
CCOC(C1=NC(C2=CC=CC=C2OC(F)F)=CS1)=O,86.4,AM-III
CC1=C(N=C(S1)CC#N)C2=CC=CS2,76.8,AM-III
CC1=NOC(C2=CSC(C3=NC=CC=N3)=N2)=C1,60.6,AM-III
FC1=CC(F)=CC(C2=CSC(C3=CC=C(C=C3)O)=N2)=C1,88.8,AM-III
COC1=CC=CC=C1C2=CSC(C3=CC=CC(N)=C3)=N2,86.4,AM-III
COC1=CC=C(C(F)=C1)C2=CSC(CC3=CC=CC=C3)=N2,97.2,AM-III
O=S(C1=CC=C(C=C1)C2=CSC(C3=NC=CC=N3)=N2)(C)=O,61.8,AM-III
CC(C)C(S1)=NC(C2=CC=CS2)=C1C,95.4,AM-III
CN1N=CC(C2=CSC(N3N=C(CC3C4=CC(OC)=C(C(OC)=C4)OC)C5=CC=CC=C5)=N2)=C1,87.0,AM-III
FC1=CC=C(C=C1F)C2=CSC(C3=CC=CC=C3)=N2,105.0,AM-III
CC(C)C1=NC(C2=C(F)C=CC=C2Cl)=CS1,90.6,AM-III
CC(C)C1=NC(C(C=C2)=CC=C2OC)=CS1,92.4,AM-III
FC1=CC=C(C(F)=C1)C2=CSC(C3=CC=NC=C3)=N2,90.0,AM-III
COC1=CC=C(C=C1C2=CSC(C3=CC=C(C=C3)O)=N2)Cl,91.8,AM-III
COC1=CC=C(C=C1)C2=CSC(C3=CC(CCC)=NC=C3)=N2,81.0,AM-III
[O-][N+](C1=CC(C2=CSC(C3=CC=CC=C3)=N2)=CC=C1)=O,99.0,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(C3=CC=CC(C)=C3)=N2,103.2,AM-III
BrC1=CC=C2OC(C3=CSC(N4CCOCC4)=N3)=CC2=C1,99.0,AM-III
ClC1=CC(C2=CSC(CC)=N2)=CC=C1,95.4,AM-III
CN1N=CC(C2=CSC(C3CCN(C(OC(C)(C)C)=O)CC3)=N2)=C1,77.4,AM-III
COC1=CC(C2=CSC(CC)=N2)=CC=C1,85.8,AM-III
FC1=C(C(Cl)=CC=C1)C2=CSC(C3=CC=NN3)=N2,71.4,AM-III
O=C(NC1=CC=C(C=C1)C2=CSC(C3=CC=NN3)=N2)OCC4=CC=CC=C4,79.8,AM-III
FC1=CC=C(C=C1F)C2=CSC(C3=CC(CC)=NC=C3)=N2,82.8,AM-III
FC(F)(F)C1=CC(C2=CSC(C3=CC=CC(N)=C3)=N2)=CC=C1F,93.0,AM-III
CC(C)C1=NC(C2=CC=CC=C2F)=CS1,98.4,AM-III
CN1N=C(C(Cl)=C1)C2=CSC(C3=CC=C(C=C3)F)=N2,85.8,AM-III
CC1=NC(C2=C3C=CC(O)=NC3=C(C=C2)OCC4=CC=CC=C4)=CS1,75.6,AM-III
CCOC(C1=NC(C2=CC=C(Cl)C(F)=C2)=CS1)=O,90.6,AM-III
O=S(C1=CC=C(C=C1)C2=CSC(C3CCOCC3)=N2)(C)=O,58.8,AM-III
OC1=CC=C(C=C1O)C2=CSC(C3=CC=CC=C3)=N2,78.0,AM-III
FC(F)(F)C1=CC=CC=C1C2=CSC(CC3=CC=CC=C3)=N2,94.8,AM-III
CC(C)C1=NC(C(C=C2OC)=CC=C2OC)=CS1,85.8,AM-III
COC1=CC=CC=C1C2=CSC(C3=CC=C(C=C3)OCC4=CC=CC=C4)=N2,95.4,AM-III
FC1=CC=CC=C1C2=CSC(C3=CC=NN3)=N2,77.4,AM-III
ClC1=CC=C(C(Cl)=C1)C2=CSC(C3=NC=C(C=C3)N)=N2,93.6,AM-III
BrC(C=C1)=CC=C1C2=CSC(C3=CC=CC(N)=C3)=N2,93.6,AM-III
COC1=CC=C(C(OC)=C1)C2=CSC(C3=CC=CS3)=N2,99.0,AM-III
OC1=CC=C(C=C1O)C2=CSC(C3=CC=NN3)=N2,54.6,AM-III
COC1=CC(NC(COCC2=CC=CC=C2)=O)=NC=C1,61.8,AM-III
OC(C1=CC=C(C=C1C(F)(F)F)[N+]([O-])=O)=O,58.2,AM-III
CC1=CC=C(N=N1)NC(C2=CC(I)=C(C)C=C2)=O,75.0,AM-III
O=C(NC1=CC=C2C=NC=CC2=C1)C(C3=CC=CC=C3)C,57.6,AM-III
O=C(NC1=CC=C(C=C1)OC2=CC=CN=C2)CCC3=CC=C(C=C3)O,58.8,AM-III
CN1N=CC2=CC=C(C=C12)NC(COCC3=CC=CC=C3)=O,72.6,AM-III
CC1=CC=C(C(N(C2(C(NCC3=CC=CC=C3)=O)CCC2)CC4=CC=CC=C4)=O)C=C1,91.2,AM-III
O=C(NC1=CN=CC2=CC=CC=C21)C3=COC=C3,45.6,AM-III
O=C(NC1=CC=C(N2CCOCC2)C=C1)C3=CN=C(C=N3)C,60.6,AM-III
FC1=CN=C(C(N(C2(C(NC3=CC=C4C=CC=CC4=C3)=O)CCCCC2)CC5=CC=CC=C5)=O)C=C1,100.2,AM-III
O=C(NC1=CC=C2C(C=CC=N2)=C1)COCC3=CC=CC=C3,60.0,AM-III
CC1=CC(NC(C2=CC=CC=C2I)=O)=NO1,69.0,AM-III
OC(CC1=CC(Cl)=CC=C1Cl)=O,99.0,AM-III
CC1=C(C=C(C=C1)NC(COCC2=CC=CC=C2)=O)Br,88.2,AM-III
O=C(NC1=CN=CN=C1)C2=CC3=C(S2)CCC3,65.4,AM-III
COCC1=CC=C(C=C1)NC(C2=NC=CC=N2)=O,55.8,AM-III
CN1N=CC2=CC=C(C=C12)NC(C3CC(OC)(OC)C3)=O,60.0,AM-III
O=C(NC1=NC=NC=C1)COCC2=CC=CC=C2,63.6,AM-III
CC1=C(C=C(C=C1)NC(C2=CC3=CC(F)=CC=C3O2)=O)Br,90.6,AM-III
CN1CCN(C2=NC=C(C=C2)N(C3(C(NCC4=CC=CC=C4)=O)CCC(CC3)C5=CC=CC=C5)C(C6CCOCC6)=O)CC1,63.6,AM-III
O=[N+]([O-])C1=CC=C(C=C1)OCC(O)=O,57.0,AM-III
OC(C1=CC=C(C=C1)OCC2=CC=CC=C2)=O,78.0,AM-III
OC(CCC1=CC=C(C=C1)Br)=O,86.4,AM-III
COC1=CC=C(NC(C2=CC3=C(C=C2)C=NC=C3)=O)C=C1C,61.2,AM-III
COC1=CC(NC(C2=CC=C(C(F)(F)F)N=C2)=O)=NC=C1,60.6,AM-III
COC1=CC(OC)=CC(NC(C2=CC(I)=C(C)C=C2)=O)=C1,88.8,AM-III
CC1=C(C)C(NC(C2=CC3=C(C=C2)C=NC=C3)=O)=CC=C1,60.0,AM-III
COC1=CC(NC(C2=CC=C3N=CSC3=C2)=O)=NC=C1,49.2,AM-III
CC1=CC=C(C(N(C2(C(NC3=CC=C4C=CC=CC4=C3)=O)CCC5(OCCO5)CC2)CCC6=NC=CC=C6)=O)C=C1,87.6,AM-III
O=C(NC1=NN(C=C1)CC2=CC=CC=C2)CC3=CC(OC)=NC=C3,66.6,AM-III
O=C(NC1=CC=C2CCCC2=C1)C3=CN=C(C=N3)C,80.4,AM-III
O=C(NCCC1CCN(CC1)CC2=CC=CC=C2)C3=CC4=C(C=C3)C=NC=C4,42.6,AM-III
CC1=NC=C(C=N1)NC(C2=CC3=CC=CC=C3S2)=O,67.2,AM-III
COC1=C(C=CC(N2CCOCC2)=C1)N(C3(C(NC4CCCCC4)=O)CCC5(OCCO5)CC3)C(C(C=C6)=CC=C6C)=O,82.8,AM-III
COC(c1nc(C#CC2=CC=C(C3=CC=CC=C3)C=C2)ccc1)=O,93.6,AM-III
C1(C#CC2=NC=CC=C2)=CC=C3OC=NC3=C1,66.6,AM-III
COC(C1=CC=CC=C1NCCOC2=CC=CC=C2)=O,91.702182,AM-III
FC(F)(C1=CC(C#CC2=CC(C)=CN=C2)=CC=C1)F,91.8,AM-III
COC(C1=C(C2=CC=CC=C2S1)NC(C=C3)=CC(N(=O)=O)=C3OC)=O,91.8,AM-III
CN1C(NC2=C(C=CC=N2)OCC3=CC=CC=C3)=NC4=C1C=CC=C4,64.2,AM-III
CC(NC1=CC=CC=C1C#CC2=CC=CC=C2OC)=O,84.6,AM-III
CC(NC1=CC=C(C#CC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C=C1)=O,95.4,AM-III
COC1=C(C#N)C=CC(NC(C(N(=O)=O)=C2)=CC=C2OC)=C1,83.4,AM-III
COC1=C(N(=O)=O)C=C(NC2=CC=CC=C2OC3=CC=CC=C3)C=C1,93.6,AM-III
COC1=C(N(=O)=O)C=C(NC2=NC=CC(C3=CC=CC=C3)=C2)C=C1,76.8,AM-III
O=C(OC)C1=NC=C(NC2=CC=C3CCCC3=C2)N=C1,80.4,AM-III
C1(C#CC2=CC=C(C=C2)OC3=CC=CC=C3)=CC=CN=C1,93.6,AM-III
N#CC1=CC=C(C=C1)C#Cc2ccc(OC)cn2,76.2,AM-III
N1(C2=NC=C(C#CC3=NC=CN=C3)C=N2)CCSCC1,78.6,AM-III
C1(C#CC2=CSC=C2)=CC3=CC=CC=C3N=C1,88.8,AM-III
C1(NC2=C(C=CC=N2)OCC3=CC=CC=C3)=CC=C4CCCC4=C1,79.8,AM-III
CC1=NC=CN=C1NC2=CC=C3CCCC3=C2,79.2,AM-III
COC1=NC=C(C#CC2=CC(C)=CN=C2)C=C1,75.0,AM-III
N#CC1=CC=C(C=C1)C#CC2=CC=CC3=C2C=CN=C3,75.6,AM-III
N#CC1=CC=C(C#CC2=NC=CC=C2)C=C1,73.2,AM-III
O=C(C1=CC=CC=C1)C2=CC=CC=C2NC3=CC=C(C=C3)C(C)=O,88.251936,AM-III
COC1=NC=C(C#CCOC2CCCCO2)C=N1,72.6,AM-III
N#CCC1=C(NCCOC2=CC=CC=C2)N=CC=C1,50.0499558,AM-III
CC1=NC=CC(NC(C=C2)=NC=C2C(OCC)=O)=C1,52.2,AM-III
CC1=CC=NC(NC2=NC3=C(N(=O)=O)C=CC=C3C=C2)=N1,51.0,AM-III
COC(c1nc(C#CCOC2=CC=C(C=C2)Br)ccc1)=O,85.8,AM-III
CN1N=CC(C#CC2=CC3=C(C4=C2C=CC=C4)C=CC=C3)=C1,94.8,AM-III
CC(NC1=CC=CC=C1C#CC(C=C2)=CC=C2C#N)=O,77.4,AM-III
O=C(N1CC#CC2=CC=C(C3=CC=CC=C3)N=C2)C4=CC=CC=C4C1=O,88.8,AM-III
CC(C1=CC=C(C=C1)C#CC2=NC=CC=N2)=O,63.6,AM-III
ClC(C=C1)=NC=C1C#CC(C=C2)=CC(N(=O)=O)=C2OC,87.0,AM-III
FC1=NC=C(NC2=CC=CC=C2C(OC)=O)C=C1,81.0,AM-III
C1(NC2=NC3=CC=CC=C3C=N2)=CC=C4CCCC4=C1,92.4,AM-III
CC(C1=CN=C(S1)NC2=CC=C(C=C2)C(C)=O)C,79.301304,AM-III
CC1=CC=CC(C)=C1NC2=CN=CC(C(OC)=O)=C2,68.900568,AM-III
CC1=CC=CC=C1C#CC2=CC=C3N=CC=NC3=C2,93.0,AM-III
COC1=CC=C(C#CC2=CN=CN=C2)C=C1,73.8,AM-III
COC1=CC=C(NC2=NC=CC(C3=CC=CC=C3)=C2)C(N(=O)=O)=C1,93.0,AM-III
C1(C#CC2=C(C3=CC=CC=C3)C=CC=C2)=CC=NC=C1,85.8,AM-III
C1(C#CC2=NC=CN=C2)=CC3=C(C=C1)OCC3,75.0,AM-III
O=C(C1=CN=C(C#CC(C(Cl)=C2)=CC=C2[N+]([O-])=O)C=C1)OC,87.0,AM-III
C1(C#CCOC2=CC=CC=C2)=CC=CN=C1,76.8,AM-III
COC1=CC(C#N)=C(C#CC(C=C2)=CC=C2C(O)=O)C=C1,79.8,AM-III
COC1=CC=CC=C1C#CC2=CC3=CC=CC=C3N=C2,88.2,AM-III
O=CC1=CC=C(C#CC2=CC(NC3=C(C=C4OCCOC)C(C=C4OCCOC)=NC=N3)=CC=C2)C=C1,68.4,AM-III
C1(C#CC2=CC3=CC=CC=C3N=C2)=CC=C(C4CC4)C=C1,100.8,AM-III
O=C1C2=C(C=CC(C#CC3=CC=CN=C3)=C2)C4=C1C=CC=C4,88.8,AM-III
O=C1NC2=C(C=C(C=C2)NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)C17CC7,58.8,AM-III
COc1cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)c(F)cc1,65.4,AM-III
COC1=CC(F)=CC(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)=C1,86.4,AM-III
Fc1c(F)cc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)cc1,87.0,AM-III
O=C(NC1CC2(C1)CC2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,64.2,AM-III
O=C(NCc1sccc1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,58.2,AM-III
O=C(NCC1=C2C=NNC2=CC=C1)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,58.2,AM-III
FC(C=C(C=C1)[C@@H](C(NC(CC)=O)C(N2CCN(CC2)C)=O)C)=C1NC(NC(C(NCc3cccc4c3nccn4)=O)C(C5CC5)C6CC6)=O,59.4,AM-III
O=C(NC1=CN(C2CCOCC2)N=C1)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,57.6,AM-III
CN1C=C2C=CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=CC2=N1,57.0,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=C(C=CN4)C4=NC=C3)=O)=O)C,60.0,AM-III
O=C1COCCN1c2ccc(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)cc2,58.8,AM-III
O=C1CCc2cc(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)ccc2N1,57.6,AM-III
COC(c1sc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1)=O,64.2,AM-III
CC1=C2C=CC(N)=CC2=NN1C(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O,79.2,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CC4=C(C=C3)SC=N4)=O)=O)C,82.2,AM-III
[O-][N+](C1=CC(C2=CSC(CC3=CC=CC=C3)=N2)=CC=C1)=O,93.6,AM-III
COC1=CC=C(C=C1C2=CSC(C3=NC=C(C=C3)N)=N2)Cl,87.0,AM-III
O=C(NC1=CC=C(C=C1)C2=CSC(C3=CC(CCC)=NC=C3)=N2)OCC4=CC=CC=C4,87.6,AM-III
CCOC(C1=NC(C(C(C)=C2)=CC=C2C)=CS1)=O,90.6,AM-III
CC(C)C1=NC(C2=CC=C(F)C(C(F)(F)F)=C2)=CS1,103.8,AM-III
FC1=CC(C2=CSC(C3=CC=CS3)=N2)=CC=C1,98.4,AM-III
CC(C)C1=NC(C(C=C2)=CC=C2N(C)C)=CS1,90.6,AM-III
COC1=CC=C(C=C1OC)C2=CSC(C3CCOCC3)=N2,75.0,AM-III
COC1=CC(C2=CSC(C3=NC=C(C=C3)N)=N2)=CC=C1,76.8,AM-III
FC(F)(F)C(C=C1)=CC=C1C2=CSC(C3=CC=NN3)=N2,84.0,AM-III
[O-][N+](C1=CC(C2=CSC(C3=CC=C(C=C3)O)=N2)=CC=C1OCC4=CC=CC=C4)=O,91.2,AM-III
CCOC(C1=NC(C(C(Cl)=C2)=CC=C2Cl)=CS1)=O,95.4,AM-III
BrC(C(F)=C1)=CC=C1C2=CSC(C3CCOCC3)=N2,94.8,AM-III
FC1=CC(F)=CC(C2=CSC(CC#N)=N2)=C1,79.8,AM-III
CC(C=C1)=CC=C1C2=CSC(C3=CC=CC(N)=C3)=N2,86.4,AM-III
FC1=C(C=CC=C1C2=CSC(CC)=N2)Br,101.4,AM-III
CC(C)C1=NC(C2=CC=CC(C(F)(F)F)=C2)=CS1,102.6,AM-III
IC1=CC=C(C=C1)C2=CSC(C3=NC=C(C=C3)N)=N2,90.6,AM-III
CC(SC(C1=CC=C(C=C1)OC)=N2)=C2C3=CC=C(C=C3)O,85.8,AM-III
FC1=CC=C(C=C1F)C2=CSC(CC)=N2,91.2,AM-III
COC1=CC=C(C(F)=C1)C2=CSC(N3N=C(C=C3C)C)=N2,100.8,AM-III
OC1=CC=C(C=C1)C2=CSC(CC3=CC=CC=C3)=N2,80.4,AM-III
COC1=CC=C(C=C1)C2=CSC(C3=CC(CC)=NC=C3)=N2,74.4,AM-III
FC1=CC(C2=CSC(C3=COC(C)=N3)=N2)=CC=C1,84.6,AM-III
CCOC(C1=NC(C2=CC=CC(Br)=C2F)=CS1)=O,93.6,AM-III
