SMILES,UV_RT-s,Method
O=C(N(C)OC)C1=CC=C(S1)Br,55.8,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=C(C=C3)C#N,58.8,AM-II
C=CCN(C(C1=CC(C2=CC=CC=C2O1)=O)=O)C3=CC=CC=C3,56.4,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=CN=C(N=C3)Cl,46.8,AM-II
COC1=CC=CC=C1C(NC(C2=CC=CC=C2)C3=CC=CC=C3)=O,65.1003,AM-II
CC(C)(C)C1=CC=CC=C1NC([C@@H](C)C2=CC(C(C=C2)=C3)=CC=C3OC)=O,69.0,AM-II
O=C(N(C1=CC=CC=C1)CC)C2=CC=C3N=C(C=CC3=C2)C,45.6,AM-II
O=CN1CCN(C(CC2=CC=C3C(OCO3)=C2)=O)CC1,37.8,AM-II
COC1=CC=C(N(C(CC2=CC=C(C=C2)C)=O)C)C=C1,61.8,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=NC(Cl)=CC(Cl)=C2,61.2,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)[C@@H]3CC4(CC4)CN3C(OC(C)(C)C)=O,65.4,AM-II
CN(C(Cc1c(F)cc(F)c(F)c1)=O)C2=CC=C(C=C2)F,61.950078,AM-II
FC1=CC(C(C(N(CCC2=C3C=CC=C2)C3C4=CC=CC=C4)=O)C)=CC=C1C5=CC=CC=C5,74.4,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)C3=CC=CC=C3OCC4=CC=CC=C4,46.8,AM-II
COC1=C(C=C(C=C1)CC(NCC2CCN(C(OC(C)(C)C)=O)CC2)=O)OC,55.24995,AM-II
CN(C(C1=C(C2=CC=CC=C2O1)C)=O)C3CCCCC3,70.2,AM-II
COC1=CC(OC)=CC(NC(C2C3=C(C=CC=C3)OC4=C2C=CC=C4)=O)=C1,61.2,AM-II
COC1=CC=C(N(C(C2=NC3=CC=CC=C3N=C2)=O)C)C=C1,53.4,AM-II
O=C(NCCC1=CC=CC=C1)C2=CC=CC=C2OCC3=CC=CC=C3,61.2,AM-II
O=C(NC1=CC=C(N2N=CC=C2)C=C1)C3C4=C(OC5=C3C=CC=C5)C=CC=C4,62.4,AM-II
O=C(NCCC1=CC=CS1)C2=CC(C)=NC3=CC=CC=C23,45.6,AM-II
COC1=C(C=C(C=C1)CC(NC2CCN(CC3=CC=CC=C3)CC2)=O)OC,37.8,AM-II
O=C(N(C)OC)C1=CC=C(C(F)=C1)C,49.8,AM-II
COC1=C(N2CCN(C(Cc3cc(OC)c(OC)c(OC)c3)=O)CC2)C=CC=C1,55.2,AM-II
O=C(N1CCOCC1)C(C2=CC=CC=C2)C3=CC=CC=C3,57.6,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=C(C4=CC=CC=C4O3)C,70.8,AM-II
O=C(NCCC1=CC=CS1)C2=C3C=CC=CC3=CC=C2,57.6,AM-II
CN(C(C(C1=CC=CC=C1)C2=CC=CC=C2)=O)CC3=CC=C(C=C3)OC,67.2,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C3=CC=CC=C3OCC4=CC=CC=C4,59.4,AM-II
CC(C1=CC=CC=C1)(C)NC(C2CCC3=C(C=CC(F)=C3)O2)=O,62.4,AM-II
O=C(N(C)C(C=C1)=CC=C1OC)C2=C(N=CC(Br)=C2)OC,55.69995,AM-II
O=C(NC1CCCC2=C1C=CC=C2)C3C4=C(C=CC=C4)OC5=C3C=CC=C5,63.0,AM-II
O=C(N(C)OC)CC1=CC=C(C=C1)C,53.4,AM-II
COC1=CC=C(C=C1)N(C(CC2=CC=C([N+]([O-])=O)C=C2)=O)C,58.499946,AM-II
IC1=CC=CC=C1N(C(C=CC2=CC(OC)=CC=C2OC)=O)S(C3=CC=C(C=C3)C)(=O)=O,69.950646,AM-II
CN(N=C1)C=C1NC(C2CCN(CC2)C(OCC3=CC=CC=C3)=O)=O,46.2,AM-II
CC(C1=CC=C(F)C=C1)NC(C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=O,64.2,AM-II
CC1=CC=C(C=C1)C(N(C)OC)=O,50.4,AM-II
O=C(N1CCCC2C1CCCC2)C3=NC(Cl)=CC(Cl)=C3,69.0,AM-II
O=C(N(C1=CC=C(C=C1)F)C)CC2=CC(F)=CC(F)=C2,61.2,AM-II
O=C(N(C)CCC)C1=NC(Cl)=CC(Cl)=C1,58.2,AM-II
CN(C(C1=CC=C2OCCOC2=C1)=O)C3=CC=NC=C3,34.8,AM-II
CN(C(C1=CC=NC2=CC=CC=C12)=O)CC3=CC=CC=C3,52.8,AM-II
CN(C(C1=CC(C)=CC(C)=C1)=O)C2=CC=C(C=C2)F,62.450118,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)COC3=CC=CC=C3,49.2,AM-II
CN1C(CCNC(C2=CC=CC=C2OCC3=CC=CC=C3)=O)CCC1,43.8,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=CC=C2CC3=CC=CC=C3,66.6,AM-II
O=C(NC1CCC2=C1C=CC=C2)C3=CC(Cl)=NC(C)=C3,60.6,AM-II
O=C(N(CC1)CCN1CCOC)C2=C(C3=CC=CC=C3O2)C,40.2,AM-II
O=C(NCC1=CC=C(C=C1)Cl)C2=CC3=C(C=CC=C3)S2,64.2,AM-II
CN(C(CC1=CC=C(C=C1)C)=O)C2=CC=NC=C2,40.8,AM-II
O=C(NS(=O)(CC1=CC=CC=C1)=O)CN2C=CC3=C2C=CC=C3,58.899948,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)COC2=CC=CC=C2,64.2,AM-II
FC(F)(O1)OC(C=C2)=C1C=C2NC(CC3=CN(C4=C3C=CC=C4)C)=O,64.8,AM-II
O=CN1CCN(C(COC2=CC=CC=C2)=O)CC1,42.0,AM-II
O=C(NCC1=CC=CS1)C2=CC=NC=C2Cl,47.4,AM-II
O=C(NC1CCC2=C1C=CC=C2)C3=CC(F)=CC=C3C,61.2,AM-II
O=C(N1CC2=CC=CC=C2CC1)C3=CC=C(S3)Br,61.2,AM-II
O=C(OCC)C1=CN=C(N(C2CCCCC2)C)N=C1,78.0,AM-II
O=C(N(C1=CC=CC=C1)CCC#N)C2=NC(Cl)=CC(Cl)=C2,60.0,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)C2=CC(OC)=C(C(OC)=C2)OC,60.0,AM-II
O=S(C1=CC=CS1)(NC(C2CC3=C(C=CC=C3)C2)=O)=O,57.0,AM-II
COC1=NN=C(C=C1)NC(C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=O,59.999946,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=CC4=CC=CC=C4O3,51.0,AM-II
O=C(NC1=CC=CC(SC)=C1)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,66.6,AM-II
CN(C(C1=CC2=C(NN=C2)C=C1)=O)C3=CC=CC=C3,46.8,AM-II
O=C(N(C)OC)CC1=CC=C(C=C1)[N+]([O-])=O,49.8,AM-II
O=C(OCC)C1=CN=C(N(C2=CC=CC=C2)CCC#N)N=C1,64.2,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=CC=CC=C2CC3=CC=CC=C3,69.6,AM-II
COC1=CC=C(N(C(C(C)=CC2=CC=CC=C2)=O)C)C=C1,61.2,AM-II
CN(C(C(N1C(C2=C(C1=O)C=CC=C2)=O)C)=O)CC3=CC=C(C=C3)OC,55.949952,AM-II
CN(C=C1Br)N=C1C(N(CCC2=C3C=CC=C2)C3C4=CC=CC=C4)=O,63.0,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=NC4=CC=CC=C4N=C3,63.0,AM-II
COc1cc(CC(NC2=NC=C(C3=CC=CC=C3)C=C2)=O)cc(OC)c1OC,60.6,AM-II
CC1=CN=C(NC(C2CN(C(OCC3=CC=CC=C3)=O)C2)=O)C=C1,55.8,AM-II
NC(C(N=CN1)=C1NC(C2=CC=CC=C2OCC3=CC=CC=C3)=O)=O,53.149953,AM-II
CC1=CC(C(N(C)OC)=O)=CC=C1,50.4,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3C4=C(C=CC=C4)OC5=C3C=CC=C5,58.8,AM-II
CC1=CC(C)=CC(NC(C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=O)=N1,64.950294,AM-II
O=C(N1CCCC1)C2=C(C3=CC=CC=C3O2)C,60.0,AM-II
O=C(N(C)OC)C1=CC=C2N=CC=NC2=C1,38.4,AM-II
COC1=C(C=C(C=C1)CC(NC2CCCC2)=O)OC,50.149956,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,65.4,AM-II
O=C(C1=CC=CC=C1)C2=CC=CC=C2N(CC3)CCN3C,52.2,AM-II
CN(C(C1CCC2=C(C=CC(F)=C2)O1)=O)CC3=CC=CC=C3,63.6,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3C4=C(C=CC=C4)OC5=C3C=CC=C5,54.6,AM-II
IC1=CC=CC=C1N(C(/C=C/C2=CC3=C(C=C2)OCO3)=O)S(C4=CC=C(C=C4)C)(=O)=O,68.450538,AM-II
O=C(NCC1=CC=CC=C1)C2=CC=C(C#N)C=C2,50.449956,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)CC3=C4C=C(C=CC4=CC=C3)OC,46.2,AM-II
O=C(N1CC2=CC=CC=C2CC1)C3C4=C(C=CC=C4)OC5=C3C=CC=C5,63.0,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3CCN(CC3)C(OCC4=CC=CC=C4)=O,53.4,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3=CC(Cl)=NC(C)=C3,61.2,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=C(C=N3)C(F)(F)F,65.4,AM-II
O=C(N(CC1=CC=CC=C1)CC2=CC=CC=C2)CC3=CC=C(C=C3)C,66.0,AM-II
O=C(NCC1CCN(C(OC(C)(C)C)=O)CC1)CC2=C3C=C(C=CC3=CC=C2)OC,63.05016,AM-II
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3CCN(CC3)C=O,57.7499484,AM-II
O=C(NCC1=CC=CC=C1)C2=CC(N)=CC=C2C,42.0,AM-II
CN(C(C1C2=C(C=CC=C2)OC3=C1C=CC=C3)=O)CC4=CC=CC=C4,64.2,AM-II
CN(C(C1=CC=CC=C1OCC2=CC=CC=C2)=O)C3=CC=CC=C3,60.0,AM-II
O=C(NCCC1=CC=CS1)CC2=CC=C3C(OCO3)=C2,54.0,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=C3N=C(C=CC3=C2)C,42.6,AM-II
CN(C(C1=CC(N(=O)=O)=CC(N(=O)=O)=C1)=O)C2=CC=NC=C2,42.0,AM-II
COc1cc(CC(N2C3=CC=CC=C3OC4=C2C=CC=C4)=O)cc(OC)c1OC,64.750278,AM-II
CC(C)(C1=CC(C(NC2CCC3=C2C=CC=C3)=O)=CC(C(C)(C)C)=C1)C,75.6,AM-II
O=C(N(C)C(C=C1)=CC=C1OC)C2=NC=CC=N2,43.2,AM-II
CN(C(C1CCCO1)=O)C2=CC=CC=C2,47.4,AM-II
O=C(OCC)C1=CN=C(N(C2=CC=CC=C2)CC)N=C1,72.0,AM-II
O=C(N(C)CCC)C(C1=CC=CC=C1)C2=CC=CC=C2,65.4,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC3=CC=CC=C3O2,60.6,AM-II
O=C(NCC1=CC=C(C=C1)F)C2=C3C=CC=CC3=C(C=C2)C,62.4,AM-II
O=C(NC1CCOCC1)C2=NC3=CC=CC=C3N=C2,45.0,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)CC3=CC=C(C=C3)C,51.0,AM-II
COC1=C(C=C(C=C1)CC(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=O)OC,64.2,AM-II
O=C(N1CCCC2=CC=CC=C12)C3=CC(C4=CC=CC=C4)=CC=C3,69.0,AM-II
COC1=CC=CC=C1C(N2C(C=CC=C3)=C3CC2)=O,60.6,AM-II
COC1=CC=C(C=C1OC)NC([C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC)=O,58.8,AM-II
CC(C(N(C)OC)=O)C1=CC=C(CC2CCCC2=O)C=C1,57.0,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)CN3C=CC4=C3C=CC=C4,61.8,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=C(C(F)=C2)C,60.6,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3=CC(Br)=CS3,63.6,AM-II
CN(C(C(C1=CC=CC=C1)C2=CC=CC=C2)=O)C3=CC=NC=C3,48.6,AM-II
N#CC1=CC=C(N(CCC2)CC2C)C=C1C(F)(F)F,73.2,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)C3=CC(OC)=C(C=C3Br)OC,39.6,AM-II
O=C(N1CCCC2C1CCCC2)C3=CC=C(C=C3)OC,64.8,AM-II
O=C(N(CC)C(C)C)C1=CC(Cl)=NC(C)=C1,51.249954,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C3C4=C(C=CC=C4)OC5=C3C=CC=C5,62.4,AM-II
O=C(NCCC1=CC=CS1)C2=CC=CC=C2OCC3=CC=CC=C3,63.0,AM-II
O=C(N(C)OC)C1=NC=CC2=C1C=CC=C2,45.0,AM-II
O=C(NCC1=CC2=CC=CC=C2N=C1)CC3=CC=C([N+]([O-])=O)C=C3,46.74996,AM-II
O=C(N(C)OC)C1=CC2=CC=CC=C2O1,52.2,AM-II
CC(C1=CC=C(F)C=C1)NC(C2=NC=CC=N2)=O,48.6,AM-II
CN(C(C1=CC=CC=C1OCC2=CC=CC=C2)=O)C3=CC=NC=C3,45.0,AM-II
O=C(N(C)C(C=C1)=CC=C1OC)C2=C(C3=CC=CC=C3O2)C,63.6,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=C(C3=CC=CC=C3O2)C,64.2,AM-II
OCC1=CC=CN=C1N(C(CC2CCCC2)=O)C,43.2,AM-II
Clc1cccc(N2CCN(C(C3=CN=C(Cl)N=C3)=O)CC2)c1Cl,63.700206,AM-II
N#CC(C=C1)=CC=C1C(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=O,62.4,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2CCN(CC2)C(OCC3=CC=CC=C3)=O,60.6,AM-II
Clc1cccc(N2CCN(C(C3=CC=CC=C3OCC4=CC=CC=C4)=O)CC2)c1Cl,73.2,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC3=C(C=CC=C3)S2,63.0,AM-II
CN(C(CC1=CC=C(C=C1)C)=O)CC2=CC=C(C=C2)OC,61.8,AM-II
CC1=NC(N(C2=CC=CC=C2)CCO)=NC=C1,53.4,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)C3=CC=NC4=CC=CC=C34,36.0,AM-II
O=C(NCC1=CC=C(Cl)C=C1)C2=CC=C([N+]([O-])=O)S2,61.40004,AM-II
CN(C(C1=CC=CC=C1OCC2=CC=CC=C2)=O)CC3=CC=CC=C3,66.0,AM-II
O=C(N(CC1)CCN1C2CC2)C3=CC(OC)=C(C=C3Br)OC,36.6,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C3C4=C(C=CC=C4)OC5=C3C=CC=C5,58.8,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=C(C3=CC=CC=C3O2)C,66.400392,AM-II
FC(F)(F)C(C=C1)=CC=C1CNC(C2=C(C)C(C=CC=C3)=C3S2)=O,67.2,AM-II
IC1=CC=CC=C1N(C(Cc2cc(OC)c(OC)c(OC)c2)=O)S(C3=CC=C(C=C3)C)(=O)=O,65.750346,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3CCCC3,59.4,AM-II
CCC1=CC(NC(CC2=CN(C3=C2C=CC=C3)C)=O)=CC=C1,58.8,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)CC2=CC(F)=CC(F)=C2,67.2,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)C2=CC=C(C(F)=C2)C,64.8,AM-II
O=C(N(CCC1=C2C=CC=C1)C2C3=CC=CC=C3)C4=CC=C5OCCOC5=C4,63.6,AM-II
O=C(N(C)CCC)CC1=CC=C2C(OCO2)=C1,52.8,AM-II
N#C/C(C(NCC1=CC=C(Cl)C=C1)=O)=C\C2=CC=CC=C2,64.20024,AM-II
FC1=CC=C(CCNC(C2=CC=CO2)=O)C=C1,48.6,AM-II
CN(C(CCC1CCCC1)=O)CC2=CC=CN=C2,43.8,AM-II
COC(C(C1=CN(C(Cc2c(F)cc(F)c(F)c2)=O)C3=CC=CC=C13)=O)=O,67.00044,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=NC=CN=C2,45.6,AM-II
O=C(N(CC1)CCN1CCOC)C2=NC(Cl)=CC(Cl)=C2,36.0,AM-II
O=C(OCC)C1=CN=C(N(CCOC2)C2C)N=C1,69.0,AM-II
O=C(NC1=CC=C(C=C1)OC)[C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC,63.0,AM-II
O=C(NC1CCC2=C1C=CC=C2)COC3=CC=CC=C3,61.2,AM-II
CN(C(C1=NC=CN=C1)=O)CC2=CC=CC=C2,46.8,AM-II
COC1=C(N2CCN(C(C=CC3=CC(OC)=CC=C3OC)=O)CC2)C=CC=C1,61.8,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)C2=C(N=CC(Br)=C2)OC,64.2,AM-II
O=C(NC1=CC(C2=CC=CC=C2)=NN1C)C3=NC4=CC=CC=C4N=C3,59.349948,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3=NC=CN=C3,40.8,AM-II
COC1=CC=C(C=C1OC)NC(C2=CC(C3=CC=CC=C3O2)=O)=O,50.4,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=C(N=CC(Br)=C2)OC,69.6,AM-II
O=[N+](C1=C(NC(C2=C3C=CC=CC3=C(C)C=C2)=O)C=CN=C1)[O-],64.8,AM-II
FC1=CC(NC(CC(C=C2)=CC(OC)=C2OC)=O)=CC=C1,55.2,AM-II
CC(C)(C1=CC(C(NC2=CC(C(OCC)=O)=CC=C2)=O)=CC(C(C)(C)C)=C1)C,76.8,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2=CC=C(C=N2)C(F)(F)F,64.2,AM-II
O=C(NC1=CC=CC=C1C)COC2=CC=CC=C2,60.0,AM-II
O=C(NC1=CC=C(C=C1)N2C=CN=C2C)CC3=CC=C(C=C3)OC,39.0,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)C(C)=CC3=CC=CC=C3,58.2,AM-II
CC1=CC(C)=CC(NC(Cc2c(F)cc(F)c(F)c2)=O)=N1,55.949952,AM-II
O=C(NS(=O)(C1=CC=C(C=C1)OC)=O)C2=CC(F)=CC=C2C,58.2,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4CCOCC4)=O)=C2,50.4,AM-II
O=C(NC1=CC=C2N=CC=NC2=C1)C3CC=CCC3,51.0,AM-II
O=C(NC1=CC=C(C=C1)Cl)C2=CC3=CC=CC=C3O2,63.6,AM-II
O=C(NC1=CC=C(C=C1)C(F)(F)F)CC2=CNC3=CC=CC=C32,58.8,AM-II
CC(C1=CC=CC=C1)(C(NC2=CC(C(OCC)=O)=CC=C2)=O)C,64.8,AM-II
C#CC(C=C1)=CC=C1NC(C2=CC=C(OCCCC)C=C2)=O,68.500542,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=CC=CO2,51.6,AM-II
CC1=NC=CN1C(C=C2)=CC=C2NC(CC(C=C3)=CC(OC)=C3OC)=O,39.249966,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(N[C@H](C)C4=CC=CC=C4)=O)=C2,61.8,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)CC2=CC=C3C(OCO3)=C2,55.8,AM-II
O=C(NC1=CC([N+]([O-])=O)=CC=C1C)C2=CC3=C(C=CC=C3)S2,63.6,AM-II
O=C(NC1=CC=C(SC)C=C1)C2=CC(F)=CC=C2C,59.149947,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=CC=C3OC(F)(OC3=C2)F,65.4,AM-II
FC(F)(F)C1=CC=C(C=C1)CC(NC2=CC=C3N=CC=NC3=C2)=O,57.0,AM-II
O=C(NC1=CC=CC(C)=C1C)COC2=CC=CC=C2,61.8,AM-II
O=C(NC(C=C1OC)=CC=C1C(OC)=O)C2=CC=C3OC(F)(OC3=C2)F,61.8,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=NC=C(C=C2)F,61.8,AM-II
O=C(NC(C=C1)=CC=C1OC(C=C2)=CC=C2C)C3=NC4=CC=NC=C4C=C3,67.500474,AM-II
O=C(NC1=CC=CC(C)=C1C)[C@@H](NC(OCC2=CC=CC=C2)=O)C,59.4,AM-II
CC1=NC2=C(C=CC=C2C=C1)NC(CC3=CC=C4C(OCO4)=C3)=O,63.6,AM-II
O=C(NC1=CC(C#C)=CC=C1)CC2=CC=C(C=C2)C,61.8,AM-II
O=C(NC(C=C1)=CN=C1F)C(C2=CC=CC=C2)C3=CC=CC=C3,61.2,AM-II
NC1=C(C=CC(C(NC(C=C2)=CC=C2Br)=O)=C1)C,57.0,AM-II
O=C1C2=C(OCC3=C1C=CC=C3)C=CC(CC(NC4=CC(C(OCC)=O)=CC=C4)=O)=C2,64.2,AM-II
CC1=CC=C(C=C1)S(=O)(NC(C2=NC=CC=N2)=O)=O,43.2,AM-II
O=C(NC1=CC=C(C=C1)N2N=CC=C2)CC3=CC(F)=CC(F)=C3,54.0,AM-II
O=C(NCC1COCC1)C2=C3C=CC=CC3=C(C)C=C2,53.4,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)CC2=CC=C(C=C2)[N+]([O-])=O,60.0,AM-II
O=C(NC1=CC(C)=CC=C1Cl)C2=CC=C3N=C(C=CC3=C2)C,52.8,AM-II
CC1=CC(C)=NC(NC(C(C2=CC=CC=C2)C3=CC=CC=C3)=O)=N1,58.2,AM-II
O=C(NC(C=C1OC)=CC=C1C(OC)=O)C2=CC=C3N=CC=NC3=C2,50.4,AM-II
CSC(C=C1)=CC=C1NC(C2=CC=CC(Br)=C2)=O,59.4,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=CC(OC)=C(C(OC)=C2)OC,60.0,AM-II
CC1=CC=C(C=C1)C(NS(=O)(C2=CC([N+]([O-])=O)=CC=C2C)=O)=O,58.8,AM-II
O=C(NC1=CC([N+]([O-])=O)=CC=C1C)C2=CC=CO2,54.0,AM-II
O=C(NC1=CC=CC(C)=C1C)C2=CC=CO2,54.0,AM-II
O=C(NC1=C(C=CC=C1)C2=CC=CC=C2)C3=NC=CN=C3,60.6,AM-II
O=C(NC(C=C1C)=CC=C1OC)CC2=CC=C3C(OCO3)=C2,57.0,AM-II
O=C(NC1=CC=CC=C1C)C2=CC=C(C=N2)C(F)(F)F,66.6,AM-II
O=C(NC(C=C1)=CC=C1C(OC)=O)C2=CC=NC(C(F)(F)F)=C2,59.4,AM-II
CN(N=C1)C=C1NC(C(C2=CC=CC=C2)=O)=O,45.0,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=NC=C(C=C2)F,55.8,AM-II
O=C(NC1=C(C=CC=C1C(C)C)C(C)C)CC2=CNC3=CC=CC=C32,61.2,AM-II
O=C(NC1=CC=C2C(C=CC=N2)=C1)C3=CC=NC=C3Cl,39.6,AM-II
O=C(NC1=CC=C(C=C1)OCC2=CC=CC=C2)C3=CSC=N3,61.700064,AM-II
CCC1=CC(NC(C2(CC2)C3=CC=CC=C3)=O)=CC=C1,63.6,AM-II
O=C(NC1=CC=CC(C)=C1)C2CCCO2,52.899954,AM-II
O=C1C2=C(C=CC(CC(NCC3=CC=CC=C3)=O)=C2)OCC4=C1C=CC=C4,56.8499496,AM-II
COC1=NN=C(C=C1)NC(CCC2=CC=C(C=C2)I)=O,60.0,AM-II
CC1=CC=C(C=C1)C(NC2=CC=CC(C)=C2C)=O,60.6,AM-II
O=C(NC1=NC2=C(C=CC=C2)N1C)C3=CC=CO3,50.4,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=CC=C(C(F)=C2)C,59.4,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=CC=CO2,55.2,AM-II
CCN1C2=C(C=C(C=C2)NC(COC3=CC=CC=C3)=O)C4=C1C=CC=C4,63.0,AM-II
O=[N+](C1=C(NC(C2=CC=C(OC)C=C2OC)=O)C=CN=C1)[O-],60.0,AM-II
O=C(NC1=CC=C(C)C=C1C)C2=CC=C3N=CC=NC3=C2,54.0,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)C2=CC=NC(C(F)(F)F)=C2,61.8,AM-II
O=C(NC(C=C1C)=CC=C1OC)C2=CC=C(C=N2)C(F)(F)F,66.6,AM-II
CC1=CC(NC(CCC2=CC=C(C=C2)I)=O)=NO1,61.2,AM-II
CC(=O)N(C(=O)c1cc(C)on1)c1cccc(N)c1,45.0,AM-II
COC1=CC(OC)=CC(NC(C2=NC=C(C(C)=C2)Br)=O)=C1,62.4,AM-II
O=C(NC1=NC2=C(C=CC=C2)N1C)C3=CC=C4OC(F)(OC4=C3)F,67.2,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2=C3C=CC=CC3=C(C=C2)C,66.6,AM-II
O=C(NC1=CC=CC(SC)=C1)C2=CC=C(C=N2)C(F)(F)F,67.8,AM-II
COC1=CC=C(C=C1OC)NC(C2=NC=CN=C2)=O,44.4,AM-II
O=C(NS(=O)(C1=C(C=C(S1)Cl)C(C)=O)=O)CC2=CC=C(C=C2)OC,57.0,AM-II
COC1=NN=C(C=C1)NC(CCC(C2=CC=CC=C2)=O)=O,47.4,AM-II
O=C(NC(C=C1)=CN=C1F)COC2=CC=CC=C2,49.8999558,AM-II
O=C(NC1=NC(C)=CC(C)=N1)CC2=CC(F)=CC(F)=C2,52.2,AM-II
CC(C1=CC=CC=C1)(C(NC2=CC=C(C=C2)OC)=O)C,61.2,AM-II
O=C(OC)C1=CC=C(NC(CC2=CC=C(Cl)C(Cl)=C2)=O)C=C1,64.400256,AM-II
O=C(NC1=CC=C(C)C=C1C)CC2=CC=C(C=C2)OC,58.8,AM-II
FC1=NC=C(NC(COC2=CC=CC=C2)=O)C=C1,53.4,AM-II
CC(C=C1)=CC=C1NC(CC2=CC=C3C(OCO3)=C2)=O,53.4,AM-II
O=C(NS(=O)(C1=CC=C(C=C1)OC)=O)C2=CC(C3=CC=CC=C3)=CC=C2,63.0,AM-II
O=C(NC1=CC=C(C=C1)OC)C2=CC=CO2,49.8,AM-II
O=C(NC(C=C1OC)=CC=C1C(OC)=O)C2=CC=C3N=C(C=CC3=C2)C,45.6,AM-II
O=C(NC1=CN=C(OC)C=C1)C2=CC(C3=CC=CC=C3)=CC=C2,58.799946,AM-II
CCC1=CC(NC(C2=CC(C3=CC=CC=C3O2)=O)=O)=CC=C1,56.4,AM-II
O=C(NC1=CC=CC(C)=C1C)CC2=CC=C(C=C2)C,61.8,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)CC2=CC(F)=CC(F)=C2,62.4,AM-II
COC1=CC(OC)=CC(NC(C2=CC(Br)=CS2)=O)=C1,57.6,AM-II
